x,y
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.993980407714844,0.9997407793998718
-36.99337387084961,0.9997366070747375
-36.99337387084961,0.9997366070747375
-36.99337387084961,0.9997366070747375
-36.99337387084961,0.9997366070747375
-36.99197006225586,0.999741792678833
-36.99197006225586,0.999741792678833
-36.99197006225586,0.999741792678833
-36.99197006225586,0.999741792678833
-36.99197006225586,0.999741792678833
-36.99197006225586,0.999741792678833
-36.98963928222656,0.9997476935386658
-36.98963928222656,0.9997476935386658
-36.98963928222656,0.9997476935386658
-36.98963928222656,0.9997476935386658
-36.986480712890625,0.9997564554214478
-36.986480712890625,0.9997564554214478
-36.986480712890625,0.9997564554214478
-36.986480712890625,0.9997564554214478
-36.982452392578125,0.9997667670249939
-36.982452392578125,0.9997667670249939
-36.982452392578125,0.9997667670249939
-36.982452392578125,0.9997667670249939
-36.982452392578125,0.9997667670249939
-36.982452392578125,0.9997667670249939
-36.97746276855469,0.9997790455818176
-36.97746276855469,0.9997790455818176
-36.97746276855469,0.9997790455818176
-36.97746276855469,0.9997790455818176
-36.97178268432617,0.9997943043708801
-36.97178268432617,0.9997943043708801
-36.97178268432617,0.9997943043708801
-36.97178268432617,0.9997943043708801
-36.97178268432617,0.9997943043708801
-36.97178268432617,0.9997943043708801
-36.96416473388672,0.9998151063919067
-36.96416473388672,0.9998151063919067
-36.96416473388672,0.9998151063919067
-36.96416473388672,0.9998151063919067
-36.956092834472656,0.9998379945755005
-36.956092834472656,0.9998379945755005
-36.956092834472656,0.9998379945755005
-36.956092834472656,0.9998379945755005
-36.956092834472656,0.9998379945755005
-36.956092834472656,0.9998379945755005
-36.947654724121094,0.9998587965965271
-36.947654724121094,0.9998587965965271
-36.947654724121094,0.9998587965965271
-36.947654724121094,0.9998587965965271
-36.938228607177734,0.9998829364776611
-36.938228607177734,0.9998829364776611
-36.938228607177734,0.9998829364776611
-36.938228607177734,0.9998829364776611
-36.938228607177734,0.9998829364776611
-36.938228607177734,0.9998829364776611
-36.92784881591797,0.9999091625213623
-36.92784881591797,0.9999091625213623
-36.92784881591797,0.9999091625213623
-36.92784881591797,0.9999091625213623
-36.91685104370117,0.9999373555183411
-36.91685104370117,0.9999373555183411
-36.91685104370117,0.9999373555183411
-36.91685104370117,0.9999373555183411
-36.90464401245117,0.9999686479568481
-36.90464401245117,0.9999686479568481
-36.90464401245117,0.9999686479568481
-36.90464401245117,0.9999686479568481
-36.90464401245117,0.9999686479568481
-36.90464401245117,0.9999686479568481
-36.891944885253906,1.0000039339065552
-36.891944885253906,1.0000039339065552
-36.891944885253906,1.0000039339065552
-36.891944885253906,1.0000039339065552
-36.878116607666016,1.0000425577163696
-36.878116607666016,1.0000425577163696
-36.878116607666016,1.0000425577163696
-36.878116607666016,1.0000425577163696
-36.878116607666016,1.0000425577163696
-36.878116607666016,1.0000425577163696
-36.8630485534668,1.0000853538513184
-36.8630485534668,1.0000853538513184
-36.8630485534668,1.0000853538513184
-36.8630485534668,1.0000853538513184
-36.847496032714844,1.0001311302185059
-36.847496032714844,1.0001311302185059
-36.847496032714844,1.0001311302185059
-36.847496032714844,1.0001311302185059
-36.830413818359375,1.0001797676086426
-36.830413818359375,1.0001797676086426
-36.830413818359375,1.0001797676086426
-36.830413818359375,1.0001797676086426
-36.830413818359375,1.0001797676086426
-36.830413818359375,1.0001797676086426
-36.811431884765625,1.0002362728118896
-36.811431884765625,1.0002362728118896
-36.811431884765625,1.0002362728118896
-36.811431884765625,1.0002362728118896
-36.811431884765625,1.0002362728118896
-36.79249954223633,1.000287413597107
-36.79249954223633,1.000287413597107
-36.79249954223633,1.000287413597107
-36.79249954223633,1.000287413597107
-36.79249954223633,1.000287413597107
-36.773414611816406,1.0003410577774048
-36.773414611816406,1.0003410577774048
-36.773414611816406,1.0003410577774048
-36.773414611816406,1.0003410577774048
-36.75215530395508,1.000401258468628
-36.75215530395508,1.000401258468628
-36.75215530395508,1.000401258468628
-36.75215530395508,1.000401258468628
-36.75215530395508,1.000401258468628
-36.75215530395508,1.000401258468628
-36.731666564941406,1.0004545450210571
-36.731666564941406,1.0004545450210571
-36.731666564941406,1.0004545450210571
-36.731666564941406,1.0004545450210571
-36.7093505859375,1.0005112886428833
-36.7093505859375,1.0005112886428833
-36.7093505859375,1.0005112886428833
-36.7093505859375,1.0005112886428833
-36.7093505859375,1.0005112886428833
-36.7093505859375,1.0005112886428833
-36.686073303222656,1.0005699396133423
-36.686073303222656,1.0005699396133423
-36.686073303222656,1.0005699396133423
-36.686073303222656,1.0005699396133423
-36.66270446777344,1.0006283521652222
-36.66270446777344,1.0006283521652222
-36.66270446777344,1.0006283521652222
-36.66270446777344,1.0006283521652222
-36.63810729980469,1.0006886720657349
-36.63810729980469,1.0006886720657349
-36.63810729980469,1.0006886720657349
-36.63810729980469,1.0006886720657349
-36.63810729980469,1.0006886720657349
-36.63810729980469,1.0006886720657349
-36.61215591430664,1.000752568244934
-36.61215591430664,1.000752568244934
-36.61215591430664,1.000752568244934
-36.61215591430664,1.000752568244934
-36.58595657348633,1.0012186765670776
-36.58595657348633,1.0012186765670776
-36.58595657348633,1.0012186765670776
-36.58595657348633,1.0012186765670776
-36.58595657348633,1.0012186765670776
-36.58595657348633,1.0012186765670776
-36.55925369262695,1.0026870965957642
-36.55925369262695,1.0026870965957642
-36.55925369262695,1.0026870965957642
-36.55925369262695,1.0026870965957642
-36.530181884765625,1.006289005279541
-36.530181884765625,1.006289005279541
-36.530181884765625,1.006289005279541
-36.530181884765625,1.006289005279541
-36.530181884765625,1.006289005279541
-36.530181884765625,1.006289005279541
-36.503807067871094,1.0118200778961182
-36.503807067871094,1.0118200778961182
-36.503807067871094,1.0118200778961182
-36.503807067871094,1.0118200778961182
-36.47736740112305,1.02041494846344
-36.47736740112305,1.02041494846344
-36.47736740112305,1.02041494846344
-36.47736740112305,1.02041494846344
-36.47736740112305,1.02041494846344
-36.47736740112305,1.02041494846344
-36.4479866027832,1.032133936882019
-36.4479866027832,1.032133936882019
-36.4479866027832,1.032133936882019
-36.4479866027832,1.032133936882019
-36.42168426513672,1.043129801750183
-36.42168426513672,1.043129801750183
-36.42168426513672,1.043129801750183
-36.42168426513672,1.043129801750183
-36.39421844482422,1.0547815561294556
-36.39421844482422,1.0547815561294556
-36.39421844482422,1.0547815561294556
-36.39421844482422,1.0547815561294556
-36.39421844482422,1.0547815561294556
-36.39421844482422,1.0547815561294556
-36.36750793457031,1.0618270635604858
-36.36750793457031,1.0618270635604858
-36.36750793457031,1.0618270635604858
-36.36750793457031,1.0618270635604858
-36.339202880859375,1.0697888135910034
-36.339202880859375,1.0697888135910034
-36.339202880859375,1.0697888135910034
-36.339202880859375,1.0697888135910034
-36.339202880859375,1.0697888135910034
-36.339202880859375,1.0697888135910034
-36.311771392822266,1.0806643962860107
-36.311771392822266,1.0806643962860107
-36.311771392822266,1.0806643962860107
-36.311771392822266,1.0806643962860107
-36.28434753417969,1.0926685333251953
-36.28434753417969,1.0926685333251953
-36.28434753417969,1.0926685333251953
-36.28434753417969,1.0926685333251953
-36.25516128540039,1.1057149171829224
-36.25516128540039,1.1057149171829224
-36.25516128540039,1.1057149171829224
-36.25516128540039,1.1057149171829224
-36.25516128540039,1.1057149171829224
-36.25516128540039,1.1057149171829224
-36.22798156738281,1.1180380582809448
-36.22798156738281,1.1180380582809448
-36.22798156738281,1.1180380582809448
-36.22798156738281,1.1180380582809448
-36.19538879394531,1.1330195665359497
-36.19538879394531,1.1330195665359497
-36.19538879394531,1.1330195665359497
-36.19538879394531,1.1330195665359497
-36.19538879394531,1.1330195665359497
-36.19538879394531,1.1330195665359497
-36.16686248779297,1.1463134288787842
-36.16686248779297,1.1463134288787842
-36.16686248779297,1.1463134288787842
-36.16686248779297,1.1463134288787842
-36.13834762573242,1.1597729921340942
-36.13834762573242,1.1597729921340942
-36.13834762573242,1.1597729921340942
-36.13834762573242,1.1597729921340942
-36.13834762573242,1.1597729921340942
-36.13834762573242,1.1597729921340942
-36.107173919677734,1.168718695640564
-36.107173919677734,1.168718695640564
-36.107173919677734,1.168718695640564
-36.107173919677734,1.168718695640564
-36.075706481933594,1.173137903213501
-36.075706481933594,1.173137903213501
-36.075706481933594,1.173137903213501
-36.075706481933594,1.173137903213501
-36.075706481933594,1.173137903213501
-36.04367446899414,1.175690770149231
-36.04367446899414,1.175690770149231
-36.04367446899414,1.175690770149231
-36.04367446899414,1.175690770149231
-36.04367446899414,1.175690770149231
-36.01084899902344,1.1778301000595093
-36.01084899902344,1.1778301000595093
-36.01084899902344,1.1778301000595093
-36.01084899902344,1.1778301000595093
-35.97807693481445,1.179742693901062
-35.97807693481445,1.179742693901062
-35.97807693481445,1.179742693901062
-35.97807693481445,1.179742693901062
-35.97807693481445,1.179742693901062
-35.97807693481445,1.179742693901062
-35.94321823120117,1.1822861433029175
-35.94321823120117,1.1822861433029175
-35.94321823120117,1.1822861433029175
-35.94321823120117,1.1822861433029175
-35.908714294433594,1.1845293045043945
-35.908714294433594,1.1845293045043945
-35.908714294433594,1.1845293045043945
-35.908714294433594,1.1845293045043945
-35.908714294433594,1.1845293045043945
-35.908714294433594,1.1845293045043945
-35.8714485168457,1.1868187189102173
-35.8714485168457,1.1868187189102173
-35.8714485168457,1.1868187189102173
-35.8714485168457,1.1868187189102173
-35.834896087646484,1.1889758110046387
-35.834896087646484,1.1889758110046387
-35.834896087646484,1.1889758110046387
-35.834896087646484,1.1889758110046387
-35.834896087646484,1.1889758110046387
-35.834896087646484,1.1889758110046387
-35.793373107910156,1.1913691759109497
-35.793373107910156,1.1913691759109497
-35.793373107910156,1.1913691759109497
-35.793373107910156,1.1913691759109497
-35.75484085083008,1.1936463117599487
-35.75484085083008,1.1936463117599487
-35.75484085083008,1.1936463117599487
-35.75484085083008,1.1936463117599487
-35.75484085083008,1.1936463117599487
-35.715789794921875,1.1958063840866089
-35.715789794921875,1.1958063840866089
-35.715789794921875,1.1958063840866089
-35.715789794921875,1.1958063840866089
-35.715789794921875,1.1958063840866089
-35.67596435546875,1.1981194019317627
-35.67596435546875,1.1981194019317627
-35.67596435546875,1.1981194019317627
-35.67596435546875,1.1981194019317627
-35.63582229614258,1.2004598379135132
-35.63582229614258,1.2004598379135132
-35.63582229614258,1.2004598379135132
-35.63582229614258,1.2004598379135132
-35.63582229614258,1.2004598379135132
-35.63582229614258,1.2004598379135132
-35.59327697753906,1.2028493881225586
-35.59327697753906,1.2028493881225586
-35.59327697753906,1.2028493881225586
-35.59327697753906,1.2028493881225586
-35.55228042602539,1.205174446105957
-35.55228042602539,1.205174446105957
-35.55228042602539,1.205174446105957
